"No.","Time","Source","Destination","Protocol","Length","Info"
"1869","4.703441","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1870","4.703441","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1871","4.703761","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1872","4.704018","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1873","4.705064","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1874","4.705287","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1875","4.706457","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1876","4.707229","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1877","4.707395","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1878","4.719197","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1879","4.719197","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1880","4.719197","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1881","4.719197","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1882","4.719514","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1883","4.719710","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1884","4.719907","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1885","4.719907","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1886","4.719907","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1887","4.719907","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1888","4.720194","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1889","4.720329","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1890","4.721639","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1891","4.721639","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1892","4.721639","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1893","4.721639","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1894","4.721888","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1895","4.721914","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1896","4.722111","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1897","4.722466","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1898","4.722466","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1899","4.722636","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1900","4.724578","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2402:3a80:c01b:23::17c3:4a1b","TCP","74","[TCP Retransmission] 56440  >  80 [FIN, ACK] Seq=149 Ack=189 Win=65280 Len=0"
"1901","4.724808","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1902","4.724808","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1903","4.724808","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1904","4.725537","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1905","4.725537","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1906","4.725537","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1907","4.725537","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1908","4.725537","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1909","4.725537","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1910","4.725986","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","99","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1911","4.726830","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1912","4.726830","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1913","4.726830","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1914","4.726830","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1915","4.726830","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1916","4.730113","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TLSv1.2","366","Application Data"
"1917","4.730345","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63576  >  443 [ACK] Seq=293 Ack=1 Win=255 Len=1380 [TCP PDU reassembled in 1921]"
"1918","4.730345","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63576  >  443 [ACK] Seq=1673 Ack=1 Win=255 Len=1380 [TCP PDU reassembled in 1921]"
"1919","4.730345","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63576  >  443 [ACK] Seq=3053 Ack=1 Win=255 Len=1380 [TCP PDU reassembled in 1921]"
"1920","4.730345","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63576  >  443 [ACK] Seq=4433 Ack=1 Win=255 Len=1380 [TCP PDU reassembled in 1921]"
"1921","4.730345","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TLSv1.2","1429","Application Data"
"1922","4.734584","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1923","4.734584","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1924","4.734584","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1925","4.736522","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1926","4.736522","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1927","4.736734","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1928","4.736833","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1929","4.737892","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1930","4.737892","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1931","4.737892","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1932","4.737892","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1933","4.737892","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1934","4.738497","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1935","4.738497","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","550","Protected Payload (KP0)"
"1936","4.738897","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1937","4.739137","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","97","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1938","4.739318","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","95","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1939","4.760603","2402:3a80:c01b:23::17c3:4a1b","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","80  >  56440 [ACK] Seq=189 Ack=150 Win=64768 Len=0"
"1940","4.779618","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  63576 [ACK] Seq=1 Ack=1673 Win=49157 Len=0"
"1941","4.782412","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  63576 [ACK] Seq=1 Ack=4433 Win=49157 Len=0"
"1942","4.790970","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  63576 [ACK] Seq=1 Ack=7168 Win=49157 Len=0"
"1943","4.790970","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","87","Protected Payload (KP0)"
"1944","4.950350","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TLSv1.2","366","Application Data"
"1945","4.950647","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63591  >  443 [ACK] Seq=5338 Ack=12613 Win=255 Len=1380 [TCP PDU reassembled in 1949]"
"1946","4.950647","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63591  >  443 [ACK] Seq=6718 Ack=12613 Win=255 Len=1380 [TCP PDU reassembled in 1949]"
"1947","4.950647","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63591  >  443 [ACK] Seq=8098 Ack=12613 Win=255 Len=1380 [TCP PDU reassembled in 1949]"
"1948","4.950647","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","1454","63591  >  443 [ACK] Seq=9478 Ack=12613 Win=255 Len=1380 [TCP PDU reassembled in 1949]"
"1949","4.950647","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TLSv1.2","1430","Application Data"
"1950","4.991308","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","180","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1951","5.011841","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  63591 [ACK] Seq=12613 Ack=6718 Win=49157 Len=0"
"1952","5.012007","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  63591 [ACK] Seq=12613 Ack=9478 Win=49157 Len=0"
"1953","5.025067","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  63591 [ACK] Seq=12613 Ack=12214 Win=49157 Len=0"
"1954","5.028514","10.111.196.155","10.111.196.144","DNS","74","Standard query 0x9d43 HTTPS ecs.office.com"
"1955","5.028897","10.111.196.155","10.111.196.144","DNS","74","Standard query 0xaaf1 AAAA ecs.office.com"
"1956","5.029355","10.111.196.155","10.111.196.144","DNS","74","Standard query 0x96b5 A ecs.office.com"
"1957","5.031476","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","523","Protected Payload (KP0)"
"1958","5.033259","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1959","5.034075","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1960","5.043833","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1961","5.043833","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1962","5.043833","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1963","5.043833","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1964","5.043833","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1965","5.044163","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","98","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1966","5.047650","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1967","5.047650","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1968","5.047650","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1969","5.051441","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1970","5.053699","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1971","5.053699","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1972","5.053699","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1973","5.054048","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1974","5.058087","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1975","5.059101","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1976","5.062441","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1977","5.063317","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1978","5.063317","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1979","5.064749","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","95","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1980","5.067491","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1981","5.067491","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1982","5.067491","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1983","5.067953","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1984","5.067953","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1985","5.068166","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1986","5.069363","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1987","5.072571","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1988","5.072571","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1989","5.072915","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1990","5.073183","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","94","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1991","5.074960","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1081","Protected Payload (KP0)"
"1992","5.074960","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","87","Protected Payload (KP0)"
"1993","5.075388","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","96","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1994","5.075611","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","96","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1995","5.084969","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1996","5.084969","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1997","5.084969","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"1998","5.085467","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","97","Protected Payload (KP0), DCID=013cb1cc6040d121"
"1999","5.085668","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","97","Protected Payload (KP0), DCID=013cb1cc6040d121"
"2000","5.085807","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","97","Protected Payload (KP0), DCID=013cb1cc6040d121"
"2001","5.087262","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"2002","5.087615","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","97","Protected Payload (KP0), DCID=013cb1cc6040d121"
"2003","5.088729","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=1 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2004","5.088729","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=1381 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2005","5.088729","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=2761 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2006","5.088729","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"2007","5.088729","2400:5200:401:5::685e:1220","2402:8100:319f:dfc1:4566:6720:20cd:8d51","QUIC","1514","Protected Payload (KP0)"
"2008","5.088834","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","74","63576  >  443 [ACK] Seq=7168 Ack=4141 Win=255 Len=0"
"2009","5.089025","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=4141 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2010","5.089086","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","74","63576  >  443 [ACK] Seq=7168 Ack=5521 Win=255 Len=0"
"2011","5.089277","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","97","Protected Payload (KP0), DCID=013cb1cc6040d121"
"2012","5.089420","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1220","QUIC","95","Protected Payload (KP0), DCID=013cb1cc6040d121"
"2013","5.099877","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=5521 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2014","5.099877","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=6901 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2015","5.099877","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=8281 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2016","5.099968","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","74","63576  >  443 [ACK] Seq=7168 Ack=9661 Win=255 Len=0"
"2017","5.100354","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=9661 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2018","5.100354","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=11041 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2019","5.100354","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=12421 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2020","5.100354","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  63576 [ACK] Seq=13801 Ack=7168 Win=49157 Len=1380 [TCP PDU reassembled in 2022]"
"2021","5.100456","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::287e:1221","TCP","74","63576  >  443 [ACK] Seq=7168 Ack=15181 Win=255 Len=0"
"2022","5.102220","64:ff9b::287e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.2","1454","Application Data"
